Data_Point,Test_Time,DateTime,Step_Time,Step_Index,Cycle_Index,Current,Voltage,Charge_Capacity,Discharge_Capacity,Charge_Energy,Discharge_Energy,dV/dt,Internal_Resistance,Temperature,Aux_Voltage
14567,201436.0421,1548062407.4987,706.9645,19,3,1.0982018,3.9175811,0.21567357,8.8935867e-06,25.913242,24.832336,0.0094833374,,29.86364741412453,
14568,201436.157,1548062407.6136,707.0794,19,3,1.0974312,3.9186454,0.21567357,8.8935867e-06,25.913242,24.832336,0.0094833374,,29.863150738508146,
14569,201436.269,1548062407.7256,707.1914,19,3,1.0980988,3.9196639,0.21567357,8.8935867e-06,25.913242,24.832336,0.0094833374,,29.8626665986558,
14570,201436.3795,1548062407.8361,707.3019,19,3,1.0982246,3.9206786,0.21567357,8.8935867e-06,25.913242,24.832336,0.0094833374,,29.862188942819333,
14571,201436.4861,1548062407.9427,707.4085,19,3,1.0983315,3.9216933,0.21567357,8.8935867e-06,25.913242,24.832336,0.0094833374,,29.861728145424152,
14572,201436.5927,1548062408.0493,707.5151,19,3,1.0989456,3.9227147,0.21597283,8.8935867e-06,25.914415,24.832336,0.0095834732,,29.86126734802897,
14573,201436.7045,1548062408.1611,707.6269,19,3,1.09795,3.9237571,0.21597283,8.8935867e-06,25.914415,24.832336,0.0095834732,,29.860784072712075,
14574,201436.8196,1548062408.2762,707.742,19,3,1.0980682,3.9247975,0.21597283,8.8935867e-06,25.914415,24.832336,0.0095834732,,29.860286532560245,
14575,201436.9229,1548062408.3795,707.8453,19,3,1.0976791,3.9258151,0.21597283,8.8935867e-06,25.914415,24.832336,0.0095834732,,29.85984,
14576,201437.025,1548062408.4816,707.9474,19,3,1.0984306,3.9268308,0.21597283,8.8935867e-06,25.914415,24.832336,0.0095834732,,29.860026379067534,
14577,201437.1466,1548062408.6032,708.069,19,3,1.0987244,3.9278646,0.21597283,8.8935867e-06,25.914415,24.832336,0.0095834732,,29.860248354528963,
14578,201437.253,1548062408.7096,708.1754,19,3,1.0981941,3.9288678,0.21597283,8.8935867e-06,25.914415,24.832336,0.0095834732,,29.86044258305772,
14579,201437.3533,1548062408.8099,708.2757,19,3,1.0982323,3.9299035,0.21597283,8.8935867e-06,25.914415,24.832336,0.0095834732,,29.860625676304277,
14580,201437.4681,1548062408.9247,708.3905,19,3,1.0984116,3.9309421,0.21597283,8.8935867e-06,25.914415,24.832336,0.0095834732,,29.860835238664247,
14581,201437.5689,1548062409.0255,708.4913,19,3,1.0972481,3.9319463,0.21627094,8.8935867e-06,25.915585,24.832336,0.0097932816,,29.861019244638854,
14582,201437.681,1548062409.1376,708.6034,19,3,1.0984116,3.9329743,0.21627094,8.8935867e-06,25.915585,24.832336,0.0097932816,,29.861223878267364,
14583,201437.7855,1548062409.2421,708.7079,19,3,1.0979385,3.9340158,0.21627094,8.8935867e-06,25.915585,24.832336,0.0097932816,,29.86141463842953,
14584,201437.906,1548062409.3626,708.8284,19,3,1.0988235,3.9350791,0.21627094,8.8935867e-06,25.915585,24.832336,0.0097932816,,29.861634605889254,
14585,201438.0103,1548062409.4669,708.9327,19,3,1.0980873,3.9361176,0.21627094,8.8935867e-06,25.915585,24.832336,0.0097932816,,29.861825000960202,
14586,201438.1244,1548062409.581,709.0468,19,3,1.0982056,3.9371352,0.21627094,8.8935867e-06,25.915585,24.832336,0.0097932816,,29.862033285500907,
14587,201438.2242,1548062409.6808,709.1466,19,3,1.098381,3.9381366,0.21627094,8.8935867e-06,25.915585,24.832336,0.0097932816,,29.862215466019418,
14588,201438.3343,1548062409.7909,709.2567,19,3,1.0987053,3.9391608,0.21627094,8.8935867e-06,25.915585,24.832336,0.0097932816,,29.86241644873573,
14589,201438.4405,1548062409.8971,709.3629,19,3,1.098526,3.9401822,0.21627094,8.8935867e-06,25.915585,24.832336,0.0097932816,,29.862610312173263,
14590,201438.5463,1548062410.0029,709.4687,19,3,1.0980568,3.9412026,0.21656887,8.8935867e-06,25.916758,24.832336,0.009806633,,29.862803445428355,
14591,201438.6644,1548062410.121,709.5868,19,3,1.0985603,3.9422488,0.21656887,8.8935867e-06,25.916758,24.832336,0.009806633,,29.86301903179345,
14592,201438.768,1548062410.2246,709.6904,19,3,1.0987053,3.9432788,0.21656887,8.8935867e-06,25.916758,24.832336,0.009806633,,29.86320814904513,
14593,201438.8763,1548062410.3329,709.7987,19,3,1.0984039,3.9443326,0.21656887,8.8935867e-06,25.916758,24.832336,0.009806633,,29.863405845940466,
14594,201438.9831,1548062410.4397,709.9055,19,3,1.0984306,3.945354,0.21656887,8.8935867e-06,25.916758,24.832336,0.009806633,,29.863600804651657,
14595,201439.0934,1548062410.55,710.0158,19,3,1.0984993,3.9463658,0.21656887,8.8935867e-06,25.916758,24.832336,0.009806633,,29.86380215245919,
14596,201439.1966,1548062410.6532,710.119,19,3,1.0986252,3.9473948,0.21656887,8.8935867e-06,25.916758,24.832336,0.009806633,,29.86399053952843,
14597,201439.3108,1548062410.7674,710.2332,19,3,1.0986977,3.9484229,0.21656887,8.8935867e-06,25.916758,24.832336,0.009806633,,29.864199006614744,
14598,201439.4087,1548062410.8653,710.3311,19,3,1.098217,3.9494643,0.21656887,8.8935867e-06,25.916758,24.832336,0.009806633,,29.86437771876667,
14599,201439.5195,1548062410.9761,710.4419,19,3,1.0979195,3.9504886,0.21656887,8.8935867e-06,25.916758,24.832336,0.009806633,,29.86457997930225,
14600,201439.6324,1548062411.089,710.5548,19,3,1.0985909,3.9515138,0.21689966,8.8935867e-06,25.918064,24.832336,0.00989151,,29.864786073295637,
14601,201439.7348,1548062411.1914,710.6572,19,3,1.0984879,3.9525285,0.21689966,8.8935867e-06,25.918064,24.832336,0.00989151,,29.864973,
14602,201439.8412,1548062411.2978,710.7636,19,3,1.0978813,3.9535623,0.21689966,8.8935867e-06,25.918064,24.832336,0.00989151,,29.865125980928003,
14603,201439.9498,1548062411.4064,710.8722,19,3,1.0982552,3.9546199,0.21689966,8.8935867e-06,25.918064,24.832336,0.00989151,,29.865282124995492,
14604,201440.0573,1548062411.5139,710.9797,19,3,1.0984764,3.9556661,0.21689966,8.8935867e-06,25.918064,24.832336,0.00989151,,29.86543668749324,
14605,201440.1638,1548062411.6204,711.0862,19,3,1.0974693,3.9566875,0.21689966,8.8935867e-06,25.918064,24.832336,0.00989151,,29.86558981220031,
14606,201440.2734,1548062411.73,711.1958,19,3,1.0978699,3.9576936,0.21689966,8.8935867e-06,25.918064,24.832336,0.00989151,,29.865747394058477,
14607,201440.3787,1548062411.8353,711.3011,19,3,1.0985298,3.9587445,0.21689966,8.8935867e-06,25.918064,24.832336,0.00989151,,29.865898793416736,
14608,201440.4851,1548062411.9417,711.4075,19,3,1.0982361,3.9597955,0.21689966,8.8935867e-06,25.918064,24.832336,0.00989151,,29.866051774344736,
14609,201440.6012,1548062412.0578,711.5236,19,3,1.0977211,3.9608378,0.21719518,8.8935867e-06,25.919233,24.832336,0.010058403,,29.866218701842303,
14610,201440.7044,1548062412.161,711.6268,19,3,1.0982056,3.9618735,0.21719518,8.8935867e-06,25.919233,24.832336,0.010058403,,29.86636708184014,
14611,201440.817,1548062412.2736,711.7394,19,3,1.0980911,3.9628997,0.21719518,8.8935867e-06,25.919233,24.832336,0.010058403,,29.866528977070338,
14612,201440.915,1548062412.3716,711.8374,19,3,1.0977325,3.9639335,0.21719518,8.8935867e-06,25.919233,24.832336,0.010058403,,29.866669880556657,
14613,201441.0235,1548062412.4801,711.9459,19,3,1.0984726,3.9649901,0.21719518,8.8935867e-06,25.919233,24.832336,0.010058403,,29.86682588084508,
14614,201441.1291,1548062412.5857,712.0515,19,3,1.0983429,3.9660058,0.21719518,8.8935867e-06,25.919233,24.832336,0.010058403,,29.86697771154054,
14615,201441.2356,1548062412.6922,712.158,19,3,1.0985794,3.9670215,0.21719518,8.8935867e-06,25.919233,24.832336,0.010058403,,29.86713083624761,
14616,201441.3445,1548062412.8011,712.2669,19,3,1.097908,3.9680781,0.21719518,8.8935867e-06,25.919233,24.832336,0.010058403,,29.867287411652306,
14617,201441.452,1548062412.9086,712.3744,19,3,1.0980759,3.9691272,0.21719518,8.8935867e-06,25.919233,24.832336,0.010058403,,29.86744197415005,
14618,201441.5595,1548062413.0161,712.4819,19,3,1.0980377,3.97014,0.21748753,8.8935867e-06,25.920393,24.832336,0.010006905,,29.8675965366478,
14619,201441.666,1548062413.1226,712.5884,19,3,1.098793,3.9711556,0.21748753,8.8935867e-06,25.920393,24.832336,0.010006905,,29.867749661354868,
14620,201441.7683,1548062413.2249,712.6907,19,3,1.0980568,3.9721675,0.21748753,8.8935867e-06,25.920393,24.832336,0.010006905,,29.867896747341096,
14621,201441.8726,1548062413.3292,712.795,19,3,1.0985565,3.973228,0.21748753,8.8935867e-06,25.920393,24.832336,0.010006905,,29.868046708908675,
14622,201441.9804,1548062413.437,712.9028,19,3,1.0979233,3.9742494,0.21748753,8.8935867e-06,25.920393,24.832336,0.010006905,,29.868201702743626,
14623,201442.0932,1548062413.5498,713.0156,19,3,1.0986023,3.9752717,0.21748753,8.8935867e-06,25.920393,24.832336,0.010006905,,29.86836388553196,
14624,201442.1935,1548062413.6501,713.1159,19,3,1.0985184,3.9763074,0.21748753,8.8935867e-06,25.920393,24.832336,0.010006905,,29.868508095936836,
14625,201442.2966,1548062413.7532,713.219,19,3,1.0980797,3.9773526,0.21748753,8.8935867e-06,25.920393,24.832336,0.010006905,,29.868656332155602,
14626,201442.4077,1548062413.8643,713.3301,19,3,1.0983086,3.9783683,0.21748753,8.8935867e-06,25.920393,24.832336,0.010006905,,29.868816070699786,
14627,201442.5085,1548062413.9651,713.4309,19,3,1.0979729,3.979403,0.21748753,8.8935867e-06,25.920393,24.832336,0.010006905,,29.868961,
14628,201442.6133,1548062414.0699,713.5357,19,3,1.0980988,3.9804044,0.21780904,8.8935867e-06,25.921671,24.832336,0.010012627,,29.870786112892496,
14629,201442.7198,1548062414.1764,713.6422,19,3,1.0983925,3.9814248,0.21780904,8.8935867e-06,25.921671,24.832336,0.010012627,,29.8726408316239,
14630,201442.8264,1548062414.283,713.7488,19,3,1.097805,3.9824777,0.21780904,8.8935867e-06,25.921671,24.832336,0.010012627,,29.87449729187524,
14631,201442.9263,1548062414.3829,713.8487,19,3,1.0989799,3.9835114,0.21780904,8.8935867e-06,25.921671,24.832336,0.010012627,,29.876237070290895,
14632,201443.0393,1548062414.4959,713.9617,19,3,1.097702,3.9845643,0.21780904,8.8935867e-06,25.921671,24.832336,0.010012627,,29.878204987818112,
14633,201443.1468,1548062414.6034,714.0692,19,3,1.098362,3.9855952,0.21780904,8.8935867e-06,25.921671,24.832336,0.010012627,,29.88007712174887,
14634,201443.2472,1548062414.7038,714.1696,19,3,1.0986443,3.9866061,0.21780904,8.8935867e-06,25.921671,24.832336,0.010012627,,29.881825607764203,
14635,201443.3524,1548062414.809,714.2748,19,3,1.0975838,3.9876189,0.21780904,8.8935867e-06,25.921671,24.832336,0.010012627,,29.88365768673644,
14636,201443.462,1548062414.9186,714.3844,19,3,1.0988541,3.9886737,0.21780904,8.8935867e-06,25.921671,24.832336,0.010012627,,29.88556639258585,
14637,201443.5687,1548062415.0253,714.4911,19,3,1.0983696,3.989759,0.21810113,8.8935867e-06,25.922834,24.832336,0.010184288,,29.887424594357125,
14638,201443.6753,1548062415.1319,714.5977,19,3,1.0982895,3.9908061,0.21810113,8.8935867e-06,25.922834,24.832336,0.010184288,,29.889281054608464,
14639,201443.7872,1548062415.2438,714.7096,19,3,1.0985565,3.9919028,0.21810113,8.8935867e-06,25.922834,24.832336,0.010184288,,29.891229815416388,
14640,201443.8932,1548062415.3498,714.8156,19,3,1.0981178,3.9929099,0.21810113,8.8935867e-06,25.922834,24.832336,0.010184288,,29.893075826548113,
14641,201443.9991,1548062415.4557,714.9215,19,3,1.097805,3.9939656,0.21810113,8.8935867e-06,25.922834,24.832336,0.010184288,,29.894920096159904,
14642,201444.1086,1548062415.5652,715.031,19,3,1.0982895,3.9950395,0.21810113,8.8935867e-06,25.922834,24.832336,0.010184288,,29.896827060489375,
14643,201444.2154,1548062415.672,715.1378,19,3,1.0979729,3.9960694,0.21810113,8.8935867e-06,25.922834,24.832336,0.010184288,,29.898687003780584,
14644,201444.3171,1548062415.7737,715.2395,19,3,1.0983315,3.997086,0.21810113,8.8935867e-06,25.922834,24.832336,0.010184288,,29.90045812955508,
14645,201444.4231,1548062415.8797,715.3455,19,3,1.0984116,3.9981446,0.21810113,8.8935867e-06,25.922834,24.832336,0.010184288,,29.902304140686805,
14646,201444.5291,1548062415.9857,715.4515,19,3,1.0981216,3.9991765,0.21810113,8.8935867e-06,25.922834,24.832336,0.010184288,,29.90415015181853,
14647,201444.6359,1548062416.0925,715.5583,19,3,1.0985298,4.0002246,0.21842687,8.8935867e-06,25.924135,24.832336,0.010169029,,29.90601009510974,
14648,201444.7453,1548062416.2019,715.6677,19,3,1.0973129,4.0012441,0.21842687,8.8935867e-06,25.924135,24.832336,0.010169029,,29.907915317919276,
14649,201444.8425,1548062416.2991,715.7649,19,3,1.0984306,4.0022454,0.21842687,8.8935867e-06,25.924135,24.832336,0.010169029,,29.90960807529667,
14650,201444.9476,1548062416.4042,715.87,19,3,1.0982361,4.0032573,0.21842687,8.8935867e-06,25.924135,24.832336,0.010169029,,29.911438412748975,
14651,201445.05,1548062416.5066,715.9724,19,3,1.0985794,4.0042825,0.21842687,8.8935867e-06,25.924135,24.832336,0.010169029,,29.91322172916302,
14652,201445.1545,1548062416.6111,716.0769,19,3,1.0978355,4.0053153,0.21842687,8.8935867e-06,25.924135,24.832336,0.010169029,,29.91504161749571,
14653,201445.2628,1548062416.7194,716.1852,19,3,1.0974808,4.0063539,0.21842687,8.8935867e-06,25.924135,24.832336,0.010169029,,29.916927683585953,
14654,201445.3652,1548062416.8218,716.2876,19,3,1.0978584,4.0073981,0.21842687,8.8935867e-06,25.924135,24.832336,0.010169029,,29.918711,
14655,201445.4716,1548062416.9282,716.394,19,3,1.0977821,4.0084062,0.21842687,8.8935867e-06,25.924135,24.832336,0.010169029,,29.918932750507807,
14656,201445.5784,1548062417.035,716.5008,19,3,1.098175,4.0094485,0.21871416,8.8935867e-06,25.925285,24.832336,0.010136604,,29.919155334664143,
14657,201445.6841,1548062417.1407,716.6065,19,3,1.0979958,4.0104918,0.21871416,8.8935867e-06,25.925285,24.832336,0.010136604,,29.919375626287035,
14658,201445.7862,1548062417.2428,716.7086,19,3,1.097332,4.0115371,0.21871416,8.8935867e-06,25.925285,24.832336,0.010136604,,29.919588415073193,
14659,201445.8879,1548062417.3445,716.8103,19,3,1.0993233,4.0125737,0.21871416,8.8935867e-06,25.925285,24.832336,0.010136604,,29.919800370210826,
14660,201446.002,1548062417.4586,716.9244,19,3,1.0982246,4.0136199,0.21871416,8.8935867e-06,25.925285,24.832336,0.010136604,,29.920038168452756,
14661,201446.1021,1548062417.5587,717.0245,19,3,1.0980034,4.014647,0.21871416,8.8935867e-06,25.925285,24.832336,0.010136604,,29.920246788996288,
14662,201446.211,1548062417.6676,717.1334,19,3,1.0980682,4.015655,0.21871416,8.8935867e-06,25.925285,24.832336,0.010136604,,29.920473749807382,
14663,201446.3185,1548062417.7751,717.2409,19,3,1.0981636,4.0167527,0.21871416,8.8935867e-06,25.925285,24.832336,0.010136604,,29.920697792848635,
14664,201446.4231,1548062417.8797,717.3455,19,3,1.0980225,4.0177989,0.21871416,8.8935867e-06,25.925285,24.832336,0.010136604,,29.920915791938082,
14665,201446.5314,1548062417.988,717.4538,19,3,1.0978165,4.0188584,0.21871416,8.8935867e-06,25.925285,24.832336,0.010136604,,29.921141502276388,
14666,201446.6336,1548062418.0902,717.556,19,3,1.0975037,4.0198722,0.21903606,8.8935867e-06,25.926579,24.832336,0.010194778,,29.921354499474678,
14667,201446.74,1548062418.1966,717.6624,19,3,1.0976563,4.0208907,0.21903606,8.8935867e-06,25.926579,24.832336,0.010194778,,29.92157624998249,
14668,201446.8414,1548062418.298,717.7638,19,3,1.098175,4.0218997,0.21903606,8.8935867e-06,25.926579,24.832336,0.010194778,,29.92178757988373,
14669,201446.9477,1548062418.4043,717.8701,19,3,1.0979614,4.0229583,0.21903606,8.8935867e-06,25.926579,24.832336,0.010194778,,29.922009121979407,
14670,201447.0599,1548062418.5165,717.9823,19,3,1.0986214,4.0240541,0.21903606,8.8935867e-06,25.926579,24.832336,0.010194778,,29.92224296039084,
14671,201447.1648,1548062418.6214,718.0872,19,3,1.0975151,4.0250783,0.21903606,8.8935867e-06,25.926579,24.832336,0.010194778,,29.92246158471668,
14672,201447.2726,1548062418.7292,718.195,19,3,1.098381,4.0261798,0.21903606,8.8935867e-06,25.926579,24.832336,0.010194778,,29.92268625299433,
14673,201447.3822,1548062418.8388,718.3046,19,3,1.0975571,4.027204,0.21903606,8.8935867e-06,25.926579,24.832336,0.010194778,,29.922914672690343,
14674,201447.4888,1548062418.9454,718.4112,19,3,1.0988083,4.0282216,0.21903606,8.8935867e-06,25.926579,24.832336,0.010194778,,29.923136840022416,
14675,201447.5792,1548062419.0358,718.5016,19,3,1.0981407,4.029223,0.21932448,8.8935867e-06,25.927738,24.832336,0.010198593,,29.9233252445892,
14676,201447.6941,1548062419.1507,718.6165,19,3,1.0974998,4.0302663,0.21932448,8.8935867e-06,25.927738,24.832336,0.010198593,,29.92356471012818,
14677,201447.7997,1548062419.2563,718.7221,19,3,1.0978813,4.031301,0.21932448,8.8935867e-06,25.927738,24.832336,0.010198593,,29.92378479333894,
14678,201447.8998,1548062419.3564,718.8222,19,3,1.0977631,4.0323148,0.21932448,8.8935867e-06,25.927738,24.832336,0.010198593,,29.92399341388247,
14679,201448.0022,1548062419.4588,718.9246,19,3,1.0982857,4.0333333,0.21932448,8.8935867e-06,25.927738,24.832336,0.010198593,,29.924206827905024,
14680,201448.1129,1548062419.5695,719.0353,19,3,1.0979919,4.0343938,0.21932448,8.8935867e-06,25.927738,24.832336,0.010198593,,29.924437540134484,
14681,201448.2205,1548062419.6771,719.1429,19,3,1.0989494,4.0354495,0.21932448,8.8935867e-06,25.927738,24.832336,0.010198593,,29.92466179158787,
14682,201448.3249,1548062419.7815,719.2473,19,3,1.0987244,4.0365052,0.21932448,8.8935867e-06,25.927738,24.832336,0.010198593,,29.924610315574853,
14683,201448.4326,1548062419.8892,719.355,19,3,1.0975571,4.03756,0.21932448,8.8935867e-06,25.927738,24.832336,0.010198593,,29.924556946326643,
14684,201448.5436,1548062420.0002,719.466,19,3,1.0980911,4.0385871,0.21961851,8.8935867e-06,25.928925,24.832336,0.010246277,,29.924501941808987,
14685,201448.6432,1548062420.0998,719.5656,19,3,1.097702,4.0396285,0.21961851,8.8935867e-06,25.928925,24.832336,0.010246277,,29.924452586403955,
14686,201448.755,1548062420.2116,719.6774,19,3,1.0979958,4.0406814,0.21961851,8.8935867e-06,25.928925,24.832336,0.010246277,,29.924397185457345,
14687,201448.8573,1548062420.3139,719.7797,19,3,1.0980759,4.041698,0.21961851,8.8935867e-06,25.928925,24.832336,0.010246277,,29.924346492104586,
14688,201448.9617,1548062420.4183,719.8841,19,3,1.0980568,4.0427928,0.21961851,8.8935867e-06,25.928925,24.832336,0.010246277,,29.92429475812582,
14689,201449.0736,1548062420.5302,719.996,19,3,1.0979805,4.0438714,0.21961851,8.8935867e-06,25.928925,24.832336,0.010246277,,29.92423930762559,
14690,201449.1821,1548062420.6387,720.1045,19,3,1.0985374,4.0448937,0.21961851,8.8935867e-06,25.928925,24.832336,0.010246277,,29.92418554194842,
14691,201449.2889,1548062420.7455,720.2113,19,3,1.0981331,4.0459123,0.21961851,8.8935867e-06,25.928925,24.832336,0.010246277,,29.924132618682787,
14692,201449.3975,1548062420.8541,720.3199,19,3,1.0981293,4.046968,0.21961851,8.8935867e-06,25.928925,24.832336,0.010246277,,29.924078803451998,
14693,201449.5071,1548062420.9637,720.4295,19,3,1.0976791,4.0480161,0.21961851,8.8935867e-06,25.928925,24.832336,0.010246277,,29.924024492685017,
14694,201449.6063,1548062421.0629,720.5287,19,3,1.0979309,4.0490432,0.21994215,8.8935867e-06,25.930233,24.832336,0.010164261,,29.923975335494465,
14695,201449.7068,1548062421.1634,720.6292,19,3,1.0978394,4.0500484,0.21994215,8.8935867e-06,25.930233,24.832336,0.010164261,,29.923925534106857,
14696,201449.7973,1548062421.2539,720.7197,19,3,1.0978584,4.0509305,0.22000121,8.8935867e-06,25.930473,24.832336,0.010164261,,29.9238806880812,
14697,201569.8544,1548062541.311,120.0022,20,3,0.0,3.791698,0.22000261,8.8935867e-06,25.930479,24.832336,-0.00050258636,,29.86438804955362,
14698,201689.8542,1548062661.3108,240.002,20,3,0.0,3.7572989,0.22000261,8.8935867e-06,25.930479,24.832336,-0.0001745224,,29.863159,
14699,201809.8526,1548062781.3092,360.0004,20,3,0.0,3.7408948,0.22000261,8.8935867e-06,25.930479,24.832336,-0.00015640259,,29.896677,
14700,201929.8539,1548062901.3105,480.0017,20,3,0.0,3.7308602,0.22000261,8.8935867e-06,25.930479,24.832336,-7.3432922e-05,,29.920284,
14701,202049.8579,1548063021.3145,600.0057,20,3,0.0,3.723865,0.22000261,8.8935867e-06,25.930479,24.832336,-2.4795532e-05,,30.033366905767384,
14702,202169.8532,1548063141.3098,720.001,20,3,0.0,3.7186093,0.22000261,8.8935867e-06,25.930479,24.832336,-7.9154968e-05,,30.034283,
14703,202289.8532,1548063261.3098,840.001,20,3,0.0,3.7144294,0.22000261,8.8935867e-06,25.930479,24.832336,-7.0571899e-05,,30.103386,
14704,202409.8522,1548063381.3088,960.0,20,3,0.0,3.7110782,0.22000261,8.8935867e-06,25.930479,24.832336,9.5367432e-06,,30.054617,
14705,202529.852,1548063501.3086,1079.9998,20,3,0.0,3.7082486,0.22000261,8.8935867e-06,25.930479,24.832336,-2.0027161e-05,,29.933565100876752,
14706,202649.8528,1548063621.3094,1200.0006,20,3,0.0,3.7058072,0.22000261,8.8935867e-06,25.930479,24.832336,0.0,,29.878357,
14707,202769.8519,1548063741.3085,1319.9997,20,3,0.0,3.7036986,0.22000261,8.8935867e-06,25.930479,24.832336,-3.9100647e-05,,29.889321990862438,
14708,202889.8518,1548063861.3084,1439.9996,20,3,0.0,3.7017484,0.22000261,8.8935867e-06,25.930479,24.832336,-3.1471252e-05,,29.795015,
14709,203009.8539,1548063981.3105,1560.0017,20,3,0.0,3.7001586,0.22000261,8.8935867e-06,25.930479,24.832336,2.0980835e-05,,29.888357,
14710,203129.8524,1548064101.309,1680.0002,20,3,0.0,3.6986403,0.22000261,8.8935867e-06,25.930479,24.832336,-3.6239624e-05,,29.902489,
14711,203249.853,1548064221.3096,1800.0008,20,3,0.0,3.697331,0.22000261,8.8935867e-06,25.930479,24.832336,1.4305115e-05,,29.886637013209924,
14712,203369.8538,1548064341.3104,1920.0016,20,3,0.0,3.6960464,0.22000261,8.8935867e-06,25.930479,24.832336,8.5830688e-06,,29.85643602516733,
14713,203489.8529,1548064461.3095,2040.0007,20,3,0.0,3.6949058,0.22000261,8.8935867e-06,25.930479,24.832336,1.0490417e-05,,29.857399,
14714,203609.8518,1548064581.3084,2159.9996,20,3,0.0,3.6938624,0.22000261,8.8935867e-06,25.930479,24.832336,1.9073486e-06,,29.854471,
14715,203729.8525,1548064701.3091,2280.0003,20,3,0.0,3.6928353,0.22000261,8.8935867e-06,25.930479,24.832336,-2.9563904e-05,,29.86982698720342,
14716,203849.8526,1548064821.3092,2400.0004,20,3,0.0,3.6918845,0.22000261,8.8935867e-06,25.930479,24.832336,2.0027161e-05,,29.903597,
14717,203969.8532,1548064941.3098,2520.001,20,3,0.0,3.6909871,0.22000261,8.8935867e-06,25.930479,24.832336,-6.3896179e-05,,29.873268,
14718,204089.8531,1548065061.3097,2640.0009,20,3,0.0,3.6901813,0.22000261,8.8935867e-06,25.930479,24.832336,-1.5258789e-05,,29.867035,
14719,204209.8553,1548065181.3119,2760.0031,20,3,0.0,3.689465,0.22000261,8.8935867e-06,25.930479,24.832336,-2.5749207e-05,,29.907774,
14720,204329.8521,1548065301.3087,2879.9999,20,3,0.0,3.6886954,0.22000261,8.8935867e-06,25.930479,24.832336,4.7683716e-06,,29.856077,
14721,204449.852,1548065421.3086,2999.9998,20,3,0.0,3.6880584,0.22000261,8.8935867e-06,25.930479,24.832336,-2.9563904e-05,,29.87243698636667,
14722,204569.8544,1548065541.311,3120.0022,20,3,0.0,3.6873384,0.22000261,8.8935867e-06,25.930479,24.832336,2.8610229e-06,,29.81768,
14723,204689.8534,1548065661.31,3240.0012,20,3,0.0,3.6867099,0.22000261,8.8935867e-06,25.930479,24.832336,2.4795532e-05,,29.79135902193433,
14724,204809.854,1548065781.3106,3360.0018,20,3,0.0,3.6860938,0.22000261,8.8935867e-06,25.930479,24.832336,-2.0027161e-05,,29.864533939021136,
14725,204929.8532,1548065901.3098,3480.001,20,3,0.0,3.6854854,0.22000261,8.8935867e-06,25.930479,24.832336,2.1934509e-05,,29.792589059954565,
14726,205049.8522,1548066021.3088,3600.0,20,3,0.0,3.6849113,0.22000261,8.8935867e-06,25.930479,24.832336,-2.4795532e-05,,29.835133,
14727,205049.858,1548066021.3146,3600.0058,20,3,0.0,3.6849275,0.22000261,8.8935867e-06,25.930479,24.832336,-2.4795532e-05,,29.83513396456824,
14728,205109.9225,1548066081.3791,60.003,21,3,-1.0000381,3.3902612,0.22001621,0.016683355,25.930529,24.890284,-0.0017652512,,29.845122983369514,
14729,205169.9231,1548066141.3797,120.0036,21,3,-0.99979019,3.3279967,0.22001621,0.03335046,25.930529,24.946182,-0.00056838989,,29.8229520369513,
14730,205229.9201,1548066201.3767,180.0006,21,3,-1.0000305,3.306251,0.22001621,0.05001577,25.930529,25.001432,-0.000207901,,29.861454,
14731,205289.9216,1548066261.3782,240.0021,21,3,-0.99992371,3.2975392,0.22001621,0.06668032,25.930529,25.05645,-7.8201294e-05,,29.82086606764486,
14732,205349.9199,1548066321.3765,300.0004,21,3,-0.99975586,3.2927232,0.22001621,0.083344929,25.930529,25.111359,-5.6266785e-05,,29.82182499840162,
14733,205409.9231,1548066381.3797,360.0036,21,3,-0.99944305,3.2893682,0.22001621,0.10001181,25.930529,25.166208,-2.6702881e-05,,29.82391499651685,
14734,205469.9206,1548066441.3772,420.0011,21,3,-1.0003242,3.2865186,0.22001621,0.1166755,25.930529,25.220997,-7.0571899e-05,,29.845253,
14735,205529.9194,1548066501.376,479.9999,21,3,-1.000103,3.2840209,0.22001621,0.13333896,25.930529,25.275742,-4.9591064e-05,,29.83317802012537,
14736,205589.9189,1548066561.3755,539.9994,21,3,-0.99991608,3.2815404,0.22001621,0.15000442,25.930529,25.33045,-2.9563904e-05,,29.788570074347287,
14737,205649.9234,1548066621.38,600.0039,21,3,-0.99960327,3.2790999,0.22001621,0.1666701,25.930529,25.385118,-7.3432922e-05,,29.830021,
14738,205709.9208,1548066681.3774,660.0013,21,3,-1.0001984,3.276628,0.22001621,0.18333465,25.930529,25.439743,-6.1988831e-05,,29.830988,
14739,205769.9207,1548066741.3773,720.0012,21,3,-1.0000954,3.2740893,0.22001621,0.19999906,25.930529,25.494326,-2.8610229e-06,,29.853185963003334,
14740,205829.9245,1548066801.3811,780.005,21,3,-0.99975586,3.2715449,0.22001621,0.21666436,25.930529,25.548866,-3.8146973e-05,,29.872436967917032,
14741,205841.9308,1548066813.3874,792.0113,21,3,-1.0003433,3.2709899,0.22001621,0.22000007,25.930529,25.559778,-3.8146973e-05,,29.868389,
14742,205842.0729,1548066813.5295,0.008,23,3,1.6421242,3.3196015,0.0,7.7373279e-06,25.930529,25.559875,-3.8146973e-05,,29.86624004165906,
